"year","hs4","pci"
2001,1513,-1.831743
2001,1512,-0.66291
2001,1511,-1.844973
2001,1509,-0.209776
2001,1508,-1.112053
2001,1507,-0.596881
2001,1504,-0.611499
2001,1501,0.99818
2001,1401,-0.836906
2001,1302,-1.258234
2001,1301,-1.733091
2001,1214,-1.08445
2001,1211,-1.83452
2001,1210,-1.618488
2001,1209,-0.809837
2001,1208,-1.20684
2001,1207,-2.435305
2001,1206,-0.330396
2001,1205,0.419118
2001,1204,-0.112997
2001,1203,-1.899525
2001,1202,-1.971772
2001,1201,-1.076937
2001,1109,-0.382831
2001,1107,0.269235
2001,1105,-0.916149
2001,1104,-0.294393
2001,1103,-1.272335
2001,1102,-1.592082
2001,1007,-1.718882
2001,1006,-0.503301
2001,1005,-1.572265
2001,1004,0.151909
2001,1003,-0.007322
2001,1002,0.687906
2001,1001,-0.451527
2001,"0908",-1.576022
2001,"0904",-1.418789
2001,"0903",-1.361187
2001,"0902",-2.037431
2001,"0901",-2.041732
2001,"0811",-0.615887
2001,"0810",-1.364726
2001,"0808",-0.418976
2001,"0806",-0.871641
2001,"0805",-1.258017
2001,"0803",-1.896259
2001,"0802",-1.767826
2001,"0713",-2.031932
2001,"0712",-0.768008
2001,"0704",-1.009977
2001,"0702",-0.898901
2001,"0701",-0.7336
2001,"0604",-1.650773
2001,"0601",-0.897235
2001,"0511",-1.125664
2001,"0506",-1.576239
2001,"0503",-1.046215
2001,"0409",-0.817045
2001,"0408",0.157734
2001,"0407",-0.730976
2001,"0406",0.229763
2001,"0405",0.269398
2001,"0404",-0.540757
2001,"0403",0.128934
2001,"0306",-1.815954
2001,"0305",-1.431147
2001,"0304",-1.431964
2001,"0303",-1.382311
2001,"0301",-1.292479
2001,"0210",1.143163
2001,"0209",0.106993
2001,"0208",-0.007742
2001,"0207",0.59018
2001,"0206",-0.368773
2001,"0205",-0.104221
2001,"0204",-0.952866
2001,"0203",0.603627
2001,"0201",-0.389108
2001,"0106",-1.52332
2001,"0105",-0.57598
2001,"0104",-0.695195
2001,"0103",0.15278
2001,"0102",-0.457266
2001,"0101",0.140095
2002,9706,-0.686819
2002,9611,0.681529
2002,9609,0.63173
2002,9606,-0.252028
2002,9605,-0.519684
2002,9603,-0.616692
2002,9602,-0.340048
2002,9507,0.440439
2002,9503,1.058949
2002,9404,0.416077
2002,9403,0.150732
2002,9401,0.173265
2002,9303,0.148205
2002,9301,0.188539
2002,9209,1.257931
2002,9203,0.202306
2002,9201,0.735416
2002,9108,-0.159889
2002,9104,0.415055
2002,9033,1.353227
2002,9032,1.230342
2002,9030,1.506443
2002,9029,1.54796
2002,9028,0.159713
2002,9027,1.590176
2002,9025,1.122408
2002,9022,1.914086
2002,9021,1.501818
2002,9019,0.946551
2002,9018,0.917618
2002,9017,1.541023
2002,9014,0.514761
2002,9009,1.100198
2002,9008,1.311387
2002,9007,-0.149811
2002,9006,0.194885
2002,9005,1.508487
2002,9004,0.941765
2002,9001,1.236634
2002,8908,-0.999194
2002,8906,0.086036
2002,8904,-0.782836
2002,8902,0.705891
2002,8803,0.674538
2002,8802,-0.612115
2002,8801,0.623825
2002,8716,0.606669
2002,8715,0.56015
2002,8714,0.759186
2002,8712,-0.07487
2002,8711,0.650338
2002,8709,1.454116
2002,8708,1.557963
2002,8707,1.358551
2002,8706,1.005117
2002,8705,0.233659
2002,8704,0.875079
2002,8703,1.257285
2002,8702,0.043551
2002,8701,1.261534
2002,8607,1.071856
2002,8605,1.597221
2002,8604,0.342938
2002,8603,1.57044
2002,8602,-0.113747
2002,8601,1.47267
2002,8546,1.179306
2002,8545,1.122301
2002,8544,0.030805
2002,8542,1.302567
2002,8541,0.958867
2002,8540,0.767038
2002,8539,1.39469
2002,8538,1.140962
2002,8534,0.551546
2002,8533,0.98226
2002,8528,0.817052
2002,8527,0.55289
2002,8526,1.046257
2002,8525,1.114449
2002,8523,1.801097
2002,8522,0.959889
2002,8520,0.970967
2002,8519,0.539553
2002,8518,0.71541
2002,8517,1.208616
2002,8515,1.769475
2002,8510,0.752195
2002,8509,1.086699
2002,8508,1.234322
2002,8506,0.409032
2002,8504,0.264044
2002,8503,1.476918
2002,8502,0.994468
2002,8485,1.548229
2002,8483,1.769583
2002,8482,1.292349
2002,8481,1.402488
2002,8479,0.363589
2002,8475,2.324903
2002,8474,0.341808
2002,8473,1.231902
2002,8471,0.533906
2002,8470,0.844587
2002,8469,0.250169
2002,8467,1.241313
2002,8466,1.620131
2002,8465,1.387054
2002,8462,1.009688
2002,8458,1.573075
2002,8457,1.970232
2002,8455,0.997856
2002,8454,1.064058
2002,8453,0.351596
2002,8452,0.46835
2002,8451,1.306386
2002,8450,0.744451
2002,8449,1.072125
2002,8448,1.168013
2002,8445,1.472939
2002,8443,2.261067
2002,8442,1.56603
2002,8441,1.37447
2002,8440,1.051151
2002,8439,1.459386
2002,8438,0.737459
2002,8437,0.854321
2002,8435,1.36366
2002,8434,0.884974
2002,8432,0.776341
2002,8431,1.128808
2002,8425,1.007644
2002,8423,1.977653
2002,8422,0.783978
2002,8421,0.791023
2002,8419,0.183645
2002,8418,0.033505
2002,8417,1.522684
2002,8416,1.381676
2002,8415,0.493734
2002,8414,1.427227
2002,8413,-0.129902
2002,8411,0.623717
2002,8410,1.1045
2002,8408,1.961788
2002,8407,-0.648228
2002,8406,1.136283
2002,8405,0.226829
2002,8404,0.185742
2002,8402,1.236043
2002,8401,1.536344
2002,8310,0.362567
2002,8304,0.541651
2002,8301,0.992156
2002,8214,0.521645
2002,8210,-0.308507
2002,8209,1.656378
2002,8206,0.843404
2002,8201,-0.358672
2002,8106,-0.893309
2002,8103,0.003195
2002,8007,0.661954
2002,8006,-0.372729
2002,8002,-0.573566
2002,8001,-0.769606
2002,7905,-0.552625
2002,7901,-0.407933
2002,7804,-0.382748
2002,7801,-0.426826
2002,7615,-0.234157
2002,7611,0.229357
2002,7610,0.344874
2002,7604,0.156433
2002,7601,-0.85967
2002,7507,1.309774
2002,7502,-0.156194
2002,7415,1.086645
2002,7413,0.251944
2002,7410,0.302227
2002,7402,-1.443703
2002,7326,0.430812
2002,7325,0.696534
2002,7324,0.402148
2002,7322,0.764402
2002,7320,1.073039
2002,7319,0.90412
2002,7316,0.942141
2002,7315,0.805167
2002,7314,0.379131
2002,7313,-0.83014
2002,7310,0.244576
2002,7308,0.182354
2002,7307,0.990596
2002,7305,0.37413
2002,7304,0.897989
2002,7303,0.054522
2002,7302,0.852761
2002,7217,0.287599
2002,7216,0.186172
2002,7215,-0.386271
2002,7213,0.358157
2002,7212,0.098352
2002,7209,0.974839
2002,7208,0.076464
2002,7207,-0.410004
2002,7206,-0.714967
2002,7205,-0.602596
2002,7204,-0.107019
2002,7202,-0.755032
2002,7201,-0.594637
2002,7118,-0.181723
2002,7115,0.6007
2002,7114,-0.489084
2002,7112,-1.502537
2002,7110,0.847114
2002,7107,-0.478981
2002,7104,0.131856
2002,7103,-1.406219
2002,7102,-1.576967
2002,7101,-0.022253
2002,7019,0.282544
2002,7015,0.362567
2002,7014,0.80834
2002,7013,0.504328
2002,7012,-0.469256
2002,7011,0.820816
2002,7010,0.955963
2002,7009,1.009042
2002,7007,0.671258
2002,7005,0.33514
2002,7004,-0.215034
2002,7003,0.236509
2002,7002,0.481364
2002,6913,-0.558987
2002,6912,-0.155958
2002,6911,0.140783
2002,6910,-0.442553
2002,6909,0.502338
2002,6904,-0.28464
2002,6903,1.215768
2002,6814,0.545469
2002,6812,-0.009319
2002,6811,-0.261063
2002,6806,1.353281
2002,6805,1.374093
2002,6804,0.957522
2002,6801,-0.823321
2002,6603,-0.076833
2002,6504,-0.318601
2002,6502,-0.999581
2002,6406,-0.037128
2002,6405,-0.495804
2002,6310,-0.352181
2002,6306,-0.707804
2002,6305,-1.33878
2002,6302,-0.276487
2002,6301,0.77177
2002,6216,-0.655004
2002,6212,-0.463853
2002,6210,-0.720877
2002,6209,-0.666658
2002,6208,-1.483069
2002,6207,-1.52265
2002,6206,-0.953794
2002,6205,-0.977779
2002,6204,-0.978709
2002,6203,-0.585048
2002,6202,-0.542926
2002,6201,-0.682915
2002,6115,-0.688438
2002,6113,-0.475097
2002,6112,-1.099088
2002,6110,-1.050526
2002,6105,-1.042029
2002,6104,-0.955133
2002,6002,-1.217885
2002,6001,-0.244343
2002,5909,0.895623
2002,5905,1.213133
2002,5904,0.549717
2002,5902,0.054791
2002,5803,-1.06198
2002,5801,-0.274664
2002,5704,-0.428391
2002,5703,-0.05487
2002,5702,-0.991218
2002,5701,-1.544162
2002,5608,-0.896444
2002,5606,-0.319236
2002,5603,1.130421
2002,5602,1.272612
2002,5601,0.517074
2002,5516,-0.073638
2002,5514,-0.543907
2002,5512,0.134599
2002,5511,-1.117803
2002,5510,0.172459
2002,5509,0.03037
2002,5506,-0.133709
2002,5505,-0.23854
2002,5503,0.370042
2002,5502,1.174358
2002,5501,0.075281
2002,5408,0.524334
2002,5310,-2.035861
2002,5309,0.983444
2002,5305,-1.471883
2002,5304,-1.407187
2002,5303,-2.02075
2002,5302,0.189507
2002,5301,-0.766702
2002,5208,-0.729283
2002,5206,-1.257198
2002,5203,-1.574439
2002,5202,-1.388687
2002,5201,-2.404945
2002,5113,-0.800002
2002,5112,0.521699
2002,5110,-0.236115
2002,5105,-1.059345
2002,5104,-0.523164
2002,5102,-0.736452
2002,5101,-1.670811
2002,5007,-0.008389
2002,5004,-0.736145
2002,5002,-2.432373
2002,5001,-1.492695
2002,4908,0.745634
2002,4905,0.535143
2002,4904,0.214084
2002,4902,0.869863
2002,4822,0.198703
2002,4820,-0.663092
2002,4819,0.090446
2002,4818,0.540199
2002,4817,0.795056
2002,4809,0.961072
2002,4807,0.692823
2002,4805,0.414786
2002,4804,0.388972
2002,4803,0.313951
2002,4802,1.023294
2002,4801,0.094103
2002,4707,-0.306334
2002,4705,-0.060565
2002,4704,0.951768
2002,4703,0.084208
2002,4702,0.378486
2002,4701,0.286094
2002,4601,-1.546797
2002,4503,-0.478183
2002,4502,-1.116082
2002,4418,-0.093079
2002,4417,0.001286
2002,4416,0.383272
2002,4415,-0.064227
2002,4414,-0.907178
2002,4412,-1.064777
2002,4411,0.126801
2002,4410,0.161757
2002,4408,-0.616057
2002,4407,0.011741
2002,4406,-1.321947
2002,4405,-0.401662
2002,4402,-0.654111
2002,4304,-0.270404
2002,4302,-0.209667
2002,4301,0.13519
2002,4206,-1.055151
2002,4205,-0.106159
2002,4204,-0.252668
2002,4203,-0.820863
2002,4201,0.191228
2002,4111,-0.307507
2002,4110,-1.348084
2002,4108,-0.794544
2002,4106,-1.163031
2002,4105,-1.48038
2002,4104,-1.32754
2002,4103,-1.973209
2002,4102,-1.365401
2002,4101,-0.842746
2002,4016,1.00146
2002,4015,-6.4e-05
2002,4014,-0.028437
2002,4012,0.176923
2002,4011,0.501048
2002,4010,0.771555
2002,4005,0.975269
2002,4003,-0.068266
2002,4002,0.912993
2002,4001,-2.076411
2002,3923,0.015651
2002,3922,0.475556
2002,3919,1.026359
2002,3918,0.742891
2002,3915,0.2997
2002,3914,1.576301
2002,3913,0.64254
2002,3912,0.456196
2002,3910,1.941137
2002,3909,0.616564
2002,3908,1.497838
2002,3907,1.567804
2002,3906,1.358067
2002,3905,0.570799
2002,3904,0.185527
2002,3903,0.847813
2002,3902,-0.154629
2002,3819,2.131622
2002,3816,0.375689
2002,3811,0.866582
2002,3808,-0.494574
2002,3803,0.397846
2002,3707,1.003718
2002,3706,-0.055101
2002,3705,0.863248
2002,3605,0.014462
2002,3604,0.133846
2002,3603,-0.519225
2002,3601,-0.447271
2002,3505,0.519601
2002,3405,0.235057
2002,3404,0.981777
2002,3403,0.030187
2002,3402,-0.006797
2002,3401,-1.169968
2002,3303,0.372247
2002,3302,0.831895
2002,3301,-1.033316
2002,3215,1.577646
2002,3213,0.912725
2002,3212,0.513739
2002,3206,0.969407
2002,3205,0.491475
2002,3204,0.791722
2002,3202,-0.421496
2002,3201,-0.852334
2002,3105,-0.499911
2002,3104,-0.984797
2002,3103,-0.885753
2002,3102,-0.822864
2002,3101,-0.768832
2002,3005,0.935204
2002,3003,0.795702
2002,3002,1.070297
2002,2941,1.023778
2002,2940,1.072232
2002,2939,0.793228
2002,2937,1.492514
2002,2936,1.079708
2002,2935,1.42158
2002,2933,1.711878
2002,2931,1.06067
2002,2930,1.725376
2002,2926,1.578829
2002,2924,1.850305
2002,2922,0.819095
2002,2921,0.973279
2002,2920,1.52661
2002,2918,1.07519
2002,2917,0.481418
2002,2916,1.172476
2002,2914,1.237925
2002,2909,0.520085
2002,2908,1.266105
2002,2906,0.55531
2002,2904,0.041502
2002,2903,0.395802
2002,2902,0.376442
2002,2901,0.082487
2002,2847,0.306153
2002,2845,-0.317875
2002,2844,0.12508
2002,2841,0.274101
2002,2840,-0.099011
2002,2830,-0.261714
2002,2819,-0.35466
2002,2818,-0.76261
2002,2812,0.675022
2002,2810,-0.724147
2002,2805,-0.344221
2002,2716,-0.443558
2002,2715,-0.447597
2002,2712,-0.080441
2002,2711,-2.060169
2002,2709,-2.269154
2002,2708,0.065331
2002,2706,-0.785643
2002,2705,-1.077899
2002,2704,0.124058
2002,2703,0.664266
2002,2702,-0.207279
2002,2701,-0.676623
2002,2621,-0.083722
2002,2620,-0.944307
2002,2616,-1.273062
2002,2612,-1.398044
2002,2609,-1.923517
2002,2608,-0.9008
2002,2607,-0.616041
2002,2606,-1.295488
2002,2605,-1.886302
2002,2604,-1.284948
2002,2603,-1.779713
2002,2602,-1.427246
2002,2601,-1.004045
2002,2524,-1.192986
2002,2523,-1.084998
2002,2522,-0.134145
2002,2520,-0.698194
2002,2517,-0.091595
2002,2516,-1.33109
2002,2513,-0.935616
2002,2510,-1.291293
2002,2509,-0.853087
2002,2506,-0.738614
2002,2505,-0.575228
2002,2504,-0.443953
2002,2503,-0.773129
2002,2502,-0.259902
2002,2501,-0.923387
2002,2403,-0.492668
2002,2402,-1.252519
2002,2401,-2.036184
2002,2306,-0.955111
2002,2302,-1.808108
2002,2301,-1.220951
2002,2208,-0.203756
2002,2206,0.100987
2002,2205,-0.403233
2002,2203,-0.44048
2002,2202,-0.248538
2002,2101,-0.395392
2002,2009,-0.985959
2002,2008,-0.9003
2002,2007,-0.462624
2002,2006,-0.624248
2002,2005,-0.621941
2002,2004,-0.975859
2002,2001,-0.794614
2002,1905,-0.326673
2002,1902,-1.306298
2002,1901,-0.103916
2002,1806,0.453668
2002,1805,-0.670654
2002,1803,-1.496245
2002,1802,-0.476838
2002,1801,-2.442376
2002,1704,-0.394531
2002,1703,-1.229986
2002,1702,-0.220729
2002,1701,-2.161919
2002,1605,-1.332058
2002,1604,-1.00668
2002,1603,-0.620698
2002,1602,0.016839
2002,1601,0.25985
2002,1522,-0.354687
2002,1521,-1.856079
2002,1520,-0.801562
2002,1518,0.786721
2002,1517,-0.605683
2002,1516,-0.752005
2002,1515,-0.148429
2002,1514,1.028134
2002,1513,-1.584711
2002,1512,-0.556841
2002,1511,-2.110668
2002,1509,-0.528391
2002,1508,-1.081072
2002,1507,-0.827053
2002,1504,-0.619171
2002,1501,1.007106
2002,1401,-1.03138
2002,1302,-0.814996
2002,1301,-1.516358
2002,1214,-1.232621
2002,1211,-1.758255
2002,1210,-1.48608
2002,1209,-0.841519
2002,1208,-1.300866
2002,1207,-2.264421
2002,1206,-0.274895
2002,1205,0.783225
2002,1204,0.785107
2002,1203,-2.085445
2002,1202,-2.120886
2002,1201,-1.42886
2002,1109,-0.63232
2002,1107,0.343099
2002,1105,-0.93168
2002,1104,-0.016633
2002,1103,-1.340555
2002,1102,-1.268384
2002,1007,-1.630745
2002,1006,-1.489253
2002,1005,-1.220359
2002,1004,0.164769
2002,1003,-0.201229
2002,1002,0.349821
2002,1001,-0.744804
2002,"0908",-1.539375
2002,"0904",-1.418534
2002,"0903",-1.609825
2002,"0902",-2.041293
2002,"0901",-2.177461
2002,"0811",-0.531267
2002,"0810",-1.398475
2002,"0808",-0.921139
2002,"0806",-0.900698
2002,"0805",-1.384385
2002,"0803",-1.876246
2002,"0802",-1.802569
2002,"0713",-1.883022
2002,"0712",-0.934266
2002,"0704",-1.118878
2002,"0702",-0.886113
2002,"0701",-0.738926
2002,"0604",-1.688934
2002,"0601",-0.882085
2002,"0511",-1.216971
2002,"0506",-1.528458
2002,"0503",-1.015505
2002,"0409",-0.891313
2002,"0408",0.152991
2002,"0407",-0.818669
2002,"0406",0.303894
2002,"0405",0.402095
2002,"0404",-0.464335
2002,"0403",0.036113
2002,"0306",-1.760836
2002,"0305",-1.415039
2002,"0304",-1.159912
2002,"0303",-1.202289
2002,"0301",-1.102315
2002,"0210",1.107995
2002,"0209",-0.204316
2002,"0208",-0.181142
2002,"0207",0.467328
2002,"0206",-0.5601
2002,"0205",-0.26685
2002,"0204",-0.93866
2002,"0203",0.487011
2002,"0201",-0.480132
2002,"0106",-1.487855
2002,"0105",-0.146713
2002,"0104",-1.449618
2002,"0103",0.375904
2002,"0102",-0.668368
2002,"0101",0.194078
2003,9706,1.209987
2003,9611,0.899016
2003,9609,0.87386
2003,9606,-0.340703
2003,9605,-0.361007
2003,9603,-0.230003
2003,9602,-0.780842
2003,9507,0.463319
2003,9503,0.89128
2003,9404,0.127033
2003,9403,0.152505
2003,9401,0.180081
2003,9303,0.300439
2003,9301,-0.105525
2003,9209,1.116838
2003,9203,-0.162083
2003,9201,0.833864
2003,9108,-0.201058
2003,9104,0.551837
2003,9033,1.611793
2003,9032,1.541063
2003,9030,1.619634
2003,9029,1.36029
2003,9028,0.558889
2003,9027,1.704416
2003,9025,1.073947
2003,9022,1.929501
2003,9021,1.50354
2003,9019,0.946643
2003,9018,1.920607
2003,9017,1.759832
2003,9014,-0.046325
2003,9009,1.262246
2003,9008,1.712363
2003,9007,-0.198348
2003,9006,0.4339
2003,9005,1.480121
2003,9004,0.943012
2003,9001,0.769396
2003,8908,-1.365778
2003,8906,-0.174602
2003,8904,-0.405155
2003,8902,0.318858
2003,8803,0.567309
2003,8802,0.003455
2003,8801,0.058092
2003,8716,0.696192
2003,8715,0.407166
2003,8714,0.719453
2003,8712,-0.175639
2003,8711,0.914751
2003,8709,1.132942
2003,8708,1.629423
2003,8707,1.161045
2003,8706,1.252141
2003,8705,0.558783
2003,8704,0.875965
2003,8703,1.381972
2003,8702,0.011702
2003,8701,1.378393
2003,8607,1.066685
2003,8605,1.617582
2003,8604,0.728978
2003,8603,1.523959
2003,8602,0.410744
2003,8601,0.255495
2003,8546,1.142046
2003,8545,1.040634
2003,8544,-0.090684
2003,8542,1.14352
2003,8541,0.55731
2003,8540,0.734136
2003,8539,1.356343
2003,8538,0.987218
2003,8534,0.392799
2003,8533,0.902173
2003,8528,0.261916
2003,8527,0.417217
2003,8526,1.043581
2003,8525,0.891806
2003,8523,1.111891
2003,8522,0.935854
2003,8520,0.952064
2003,8519,0.847915
2003,8518,0.472949
2003,8517,1.02432
2003,8515,1.785304
2003,8510,0.573624
2003,8509,0.816655
2003,8508,1.335871
2003,8506,0.312964
2003,8504,0.449636
2003,8503,0.6703
2003,8502,1.092682
2003,8485,1.666735
2003,8483,1.794829
2003,8482,1.243511
2003,8481,1.597268
2003,8479,1.236196
2003,8475,2.505712
2003,8474,0.220446
2003,8473,1.107786
2003,8471,0.357854
2003,8470,0.33412
2003,8469,0.353065
2003,8467,1.83251
2003,8466,1.542115
2003,8465,1.098577
2003,8462,0.83339
2003,8458,1.815248
2003,8457,2.040754
2003,8455,1.220881
2003,8454,1.145309
2003,8453,0.011186
2003,8452,0.33233
2003,8451,1.005532
2003,8450,0.445899
2003,8449,2.581863
2003,8448,0.68172
2003,8445,2.119115
2003,8443,1.196725
2003,8442,1.426705
2003,8441,1.361921
2003,8440,1.037635
2003,8439,1.425389
2003,8438,0.617989
2003,8437,1.067474
2003,8435,1.190884
2003,8434,0.964325
2003,8432,0.669352
2003,8431,1.30561
2003,8425,1.650421
2003,8423,1.238143
2003,8422,0.771396
2003,8421,1.165991
2003,8419,0.209763
2003,8418,0.110561
2003,8417,1.602531
2003,8416,1.730098
2003,8415,0.625777
2003,8414,1.32303
2003,8413,0.432426
2003,8411,0.175924
2003,8410,1.229091
2003,8408,1.944973
2003,8407,-0.594559
2003,8406,1.126995
2003,8405,0.204974
2003,8404,0.911962
2003,8402,0.541943
2003,8401,1.570271
2003,8310,0.625093
2003,8304,0.515314
2003,8301,1.033846
2003,8214,0.455793
2003,8210,-0.752892
2003,8209,1.883452
2003,8206,1.126363
2003,8201,-0.422643
2003,8106,-0.814313
2003,8103,0.788131
2003,8007,0.576571
2003,8006,-0.406155
2003,8002,-0.65048
2003,8001,-0.760081
2003,7905,-0.241439
2003,7901,-0.360486
2003,7804,0.040499
2003,7801,-0.417728
2003,7615,-0.617652
2003,7611,0.18487
2003,7610,0.571414
2003,7604,0.10272
2003,7601,-0.657159
2003,7507,0.975272
2003,7502,-0.266242
2003,7415,1.317346
2003,7413,-0.075843
2003,7410,-0.126328
2003,7402,-1.409985
2003,7326,0.286703
2003,7325,0.587834
2003,7324,0.464318
2003,7322,1.047792
2003,7320,1.149204
2003,7319,0.772659
2003,7316,0.798077
2003,7315,0.681088
2003,7314,0.321542
2003,7313,-0.999475
2003,7310,0.236339
2003,7308,0.386852
2003,7307,1.098892
2003,7305,0.316753
2003,7304,1.003901
2003,7303,-0.202232
2003,7302,0.519208
2003,7217,0.230392
2003,7216,0.042146
2003,7215,-0.429
2003,7213,0.347855
2003,7212,0.391009
2003,7209,0.985166
2003,7208,0.283493
2003,7207,-0.620893
2003,7206,-0.437865
2003,7205,-0.624614
2003,7204,-0.199263
2003,7202,-0.703833
2003,7201,-0.545074
2003,7118,-0.731373
2003,7115,0.754976
2003,7114,-0.271725
2003,7112,-1.710958
2003,7110,0.502473
2003,7107,-0.54149
2003,7104,0.098141
2003,7103,-1.323835
2003,7102,-1.215634
2003,7101,-0.280582
2003,7019,0.365433
2003,7015,0.387799
2003,7014,0.903857
2003,7013,0.464792
2003,7012,-0.411791
2003,7011,0.752345
2003,7010,0.146821
2003,7009,0.889227
2003,7007,0.621778
2003,7005,0.472686
2003,7004,-0.289808
2003,7003,-0.002002
2003,7002,1.020268
2003,6913,-0.517668
2003,6912,-0.174208
2003,6911,0.216288
2003,6910,-0.526053
2003,6909,0.3768
2003,6904,-0.456112
2003,6903,1.317136
2003,6814,0.729452
2003,6812,-0.133869
2003,6811,-0.081032
2003,6806,1.157939
2003,6805,1.423126
2003,6804,0.942801
2003,6801,-0.919519
2003,6603,0.092563
2003,6504,-0.188927
2003,6502,-0.506348
2003,6406,-0.153199
2003,6405,-0.792157
2003,6310,-0.408881
2003,6306,-0.574703
2003,6305,-1.378409
2003,6302,-0.368411
2003,6301,0.364012
2003,6216,-0.555389
2003,6212,-0.509877
2003,6210,-0.79783
2003,6209,-0.955637
2003,6208,-1.426931
2003,6207,-1.5315
2003,6206,-0.961726
2003,6205,-1.104486
2003,6204,-0.993391
2003,6203,-0.690598
2003,6202,-0.524818
2003,6201,-0.749792
2003,6115,-0.786515
2003,6113,-0.561415
2003,6112,-1.231159
2003,6110,-1.033335
2003,6105,-1.293785
2003,6104,-1.119959
2003,6002,-1.149588
2003,6001,-0.429258
2003,5909,0.661353
2003,5905,1.11768
2003,5904,0.714243
2003,5902,-0.276677
2003,5803,-0.784026
2003,5801,-0.144916
2003,5704,-0.244196
2003,5703,-0.024406
2003,5702,-0.974688
2003,5701,-1.882047
2003,5608,-0.641281
2003,5606,-0.550932
2003,5603,1.187674
2003,5602,1.14352
2003,5601,0.310122
2003,5516,0.147242
2003,5514,-0.678557
2003,5512,-0.17145
2003,5511,-0.768312
2003,5510,-0.134306
2003,5509,0.165661
2003,5506,-0.165972
2003,5505,-0.099025
2003,5503,0.201448
2003,5502,0.902857
2003,5501,-0.055303
2003,5408,0.383221
2003,5310,-1.498293
2003,5309,0.788079
2003,5305,-1.875837
2003,5304,-1.833578
2003,5303,-1.779741
2003,5302,0.16603
2003,5301,0.386799
2003,5208,-0.830269
2003,5206,-1.383619
2003,5203,-1.796266
2003,5202,-1.534395
2003,5201,-2.478467
2003,5113,-0.486951
2003,5112,0.651775
2003,5110,-0.191785
2003,5105,-1.685118
2003,5104,-0.613505
2003,5102,-0.260716
2003,5101,-1.537447
2003,5007,0.438426
2003,5004,-0.733704
2003,5002,-2.087923
2003,5001,-1.603494
2003,4908,0.3137
2003,4905,0.479843
2003,4904,0.205921
2003,4902,0.835442
2003,4822,0.145611
2003,4820,-0.891358
2003,4819,-0.079053
2003,4818,0.151347
2003,4817,0.587307
2003,4809,0.967325
2003,4807,1.074579
2003,4805,0.449583
2003,4804,0.229603
2003,4803,0.122455
2003,4802,1.164413
2003,4801,0.264179
2003,4707,-0.375169
2003,4705,-0.238092
2003,4704,1.511276
2003,4703,0.073249
2003,4702,0.397798
2003,4701,0.263863
2003,4601,-1.811948
2003,4503,-1.077384
2003,4502,-1.303363
2003,4418,-0.057166
2003,4417,-0.136943
2003,4416,0.225656
2003,4415,-0.170108
2003,4414,-0.936254
2003,4412,-0.91162
2003,4411,0.227024
2003,4410,0.295229
2003,4408,-0.534244
2003,4407,-0.179297
2003,4406,-1.000433
2003,4405,-0.730594
2003,4403,-0.901384
2003,4402,-0.885327
2003,4304,-0.729468
2003,4302,-0.039452
2003,4301,0.311385
2003,4206,-1.073647
2003,4205,-0.073322
2003,4204,-0.327899
2003,4203,-1.018389
2003,4201,0.051303
2003,4111,-0.652901
2003,4110,-1.370725
2003,4108,-0.364327
2003,4106,-1.195268
2003,4105,-1.830578
2003,4104,-1.320309
2003,4103,-2.014509
2003,4102,-1.199425
2003,4101,-0.97313
2003,4016,0.914014
2003,4015,-0.070601
2003,4014,0.07488
2003,4012,0.112456
2003,4011,0.398061
2003,4010,0.855967
2003,4005,0.897332
2003,4003,0.474686
2003,4002,0.398587
2003,4001,-1.941831
2003,3923,-0.02259
2003,3922,0.390325
2003,3919,1.012848
2003,3918,0.41927
2003,3915,0.007781
2003,3914,1.672051
2003,3913,0.812076
2003,3912,0.80513
2003,3910,2.291836
2003,3909,0.574572
2003,3908,1.493804
2003,3907,0.916172
2003,3906,1.546431
2003,3905,0.656827
2003,3904,0.137874
2003,3903,0.77329
2003,3902,-0.212462
2003,3819,2.209002
2003,3816,0.585886
2003,3811,1.249984
2003,3808,-0.143053
2003,3803,0.244707
2003,3707,1.726782
2003,3706,-0.248322
2003,3705,1.416021
2003,3605,-0.243023
2003,3604,-0.827896
2003,3603,-0.270915
2003,3601,-0.293471
2003,3505,0.588465
2003,3405,0.241023
2003,3404,1.224407
2003,3403,1.597794
2003,3402,-0.104688
2003,3401,-1.248526
2003,3303,0.195764
2003,3302,0.808077
2003,3301,-0.984745
2003,3215,1.554904
2003,3213,1.071316
2003,3212,0.585255
2003,3206,0.912909
2003,3205,0.341172
2003,3204,0.655143
2003,3202,-0.513744
2003,3201,-0.816139
2003,3105,-0.624698
2003,3104,-1.249894
2003,3103,-0.870781
2003,3102,-0.91193
2003,3101,-0.53025
2003,3005,0.811392
2003,3003,0.810392
2003,3002,1.295559
2003,2941,0.659301
2003,2940,0.973377
2003,2939,0.330804
2003,2937,1.683892
2003,2936,1.171465
2003,2935,1.283033
2003,2933,1.850929
2003,2931,1.78904
2003,2930,1.725993
2003,2926,1.702785
2003,2924,1.747781
2003,2922,0.734715
2003,2921,1.307557
2003,2920,1.231407
2003,2918,0.932381
2003,2917,0.416744
2003,2916,0.88007
2003,2914,1.239143
2003,2909,-0.140143
2003,2908,1.448703
2003,2906,0.491474
2003,2904,0.116876
2003,2903,0.691456
2003,2902,0.178134
2003,2901,-0.210583
2003,2847,0.2055
2003,2845,0.69835
2003,2844,-0.126281
2003,2841,0.012828
