"year","country","eci"
2004,"LTU",0.4574635
2004,"LVA",0.6264199
2004,"MAR",-0.449624
2004,"MDA",0.004661
2004,"MDG",-0.8712068
2004,"MEX",1.105459
2004,"MKD",-0.1173335
2004,"MLI",-0.9705887
2004,"MNG",-1.090401
2004,"MOZ",-1.066507
2004,"MRT",-1.777712
2004,"MUS",-0.0671847
2004,"MWI",-1.358961
2004,"MYS",1.030263
2004,"NAM",-0.5148112
2004,"NGA",-2.28943
2004,"NIC",-0.8177661
2004,"NLD",0.9716817
2004,"NOR",0.4568813
2004,"NZL",0.2135415
2004,"OMN",-0.3640465
2004,"PAK",-0.8301449
2004,"PAN",0.4396935
2004,"PER",-0.6733263
2004,"PHL",0.1150832
2004,"PNG",-1.457851
2004,"POL",0.9462513
2004,"PRT",0.7097185
2004,"PRY",-0.7464046
2004,"QAT",-0.1302243
2004,"ROU",0.6440293
2004,"RUS",0.5919037
2004,"SAU",0.0097926
2004,"SDN",-1.811947
2004,"SEN",-0.4050884
2004,"SGP",1.860337
2004,"SLV",0.0093951
2004,"SVK",1.191599
2004,"SVN",1.63294
2004,"SWE",2.075284
2004,"SYR",-0.784555
2004,"THA",0.6749613
2004,"TJK",-0.942749
2004,"TKM",-1.230755
2004,"TTO",-0.152211
2004,"TUN",0.043543
2004,"TUR",0.2167341
2004,"TZA",-1.146824
2004,"UGA",-0.9449778
2004,"UKR",0.5790029
2004,"URY",-0.1836751
2004,"USA",1.614567
2004,"UZB",-0.6614495
2004,"VEN",-0.1716778
2004,"VNM",-0.3866959
2004,"YEM",-1.469998
2004,"ZAF",0.1505731
2004,"ZMB",-0.7172797
2004,"ZWE",-0.5552205
2003,"AGO",-1.666077
2003,"ALB",-0.1099428
2003,"ARE",-0.185471
2003,"ARG",-0.1294397
2003,"AUS",-0.259433
2003,"AUT",1.888055
2003,"AZE",-0.822998
2003,"BEL",1.16731
2003,"BGD",-0.9356929
2003,"BGR",0.4527889
2003,"BIH",0.5281565
2003,"BLR",1.117313
2003,"BOL",-0.6449751
2003,"BRA",0.4020486
2003,"BWA",-0.1306746
2003,"CAN",0.8096981
2003,"CHE",2.263739
2003,"CHL",-0.2585093
2003,"CHN",0.5788768
2003,"CIV",-0.7551401
2003,"CMR",-0.8040633
2003,"COG",-1.567688
2003,"COL",-0.0479319
2003,"CRI",0.0585324
2003,"CUB",-0.7679908
2003,"CZE",1.639072
2003,"DEU",2.224383
2003,"DNK",1.335072
2003,"DOM",-0.2458995
2003,"DZA",-1.437474
2003,"ECU",-0.822737
2003,"EGY",-0.4289121
2003,"ESP",0.9580137
2003,"EST",0.68101
2003,"ETH",-1.330753
2003,"FIN",1.888357
2003,"FRA",1.543395
2003,"GAB",-0.2977543
2003,"GBR",1.831934
2003,"GEO",-0.0581443
2003,"GHA",-1.107973
2003,"GIN",-1.765067
2003,"GRC",0.204318
2003,"GTM",-0.0873807
2003,"HKG",0.8899047
2003,"HND",-0.3985321
2003,"HRV",0.7768283
2003,"HUN",1.237186
2003,"IDN",0.0062909
2003,"IND",0.2548575
2003,"IRL",1.496108
2003,"IRN",-0.986122
2003,"ISR",1.264694
2003,"ITA",1.505043
2003,"JAM",-0.5182247
2003,"JOR",-0.0575138
2003,"JPN",2.664019
2003,"KAZ",-0.3815451
2003,"KEN",-0.3357543
2003,"KGZ",-0.4650548
2003,"KHM",-0.6261308
2003,"KOR",1.502533
2003,"KWT",-0.7298
2003,"LAO",-1.073738
2003,"LBN",0.0600675
2003,"LBR",-0.1433547
2003,"LBY",-0.9320485
2003,"LKA",-0.4889089
2003,"LTU",0.4532608
2003,"LVA",0.7111189
2003,"MAR",-0.5443479
2003,"MDA",-0.0425166
2003,"MDG",-0.9793954
2003,"MEX",1.112293
2003,"MKD",-0.148515
2003,"MLI",-1.592486
2003,"MNG",-0.9755101
2003,"MOZ",-0.641632
2003,"MRT",-0.6657572
2003,"MUS",-0.2257098
2003,"MWI",-1.514478
2003,"MYS",0.9529537
2003,"NAM",-0.0715201
2003,"NGA",-1.486568
2003,"NIC",-0.6904446
2003,"NLD",1.112594
2003,"NOR",0.4933993
2003,"NZL",0.2280617
2003,"OMN",-1.027656
2003,"PAK",-0.7852589
2003,"PAN",0.5191309
2003,"PER",-0.7272801
2003,"PHL",-0.1525209
2003,"PNG",-1.236882
2003,"POL",0.9383861
2003,"PRT",0.7276341
2003,"PRY",-0.9225008
2003,"QAT",-0.6838285
2003,"ROU",0.5539082
2003,"RUS",0.6996837
2003,"SAU",-0.1579523
2003,"SDN",-1.468798
2003,"SEN",-0.2994509
2003,"SGP",1.616483
2003,"SLV",-0.0184345
2003,"SVK",1.32694
2003,"SVN",1.57251
2003,"SWE",2.087443
2003,"SYR",-0.9729198
2003,"THA",0.5657449
2003,"TJK",-0.9247798
2003,"TKM",-1.386473
2003,"TTO",-0.1939745
2003,"TUN",-0.0585137
2003,"TUR",0.1107385
2003,"TZA",-1.384465
2003,"UGA",-0.9944448
2003,"UKR",0.807911
2003,"URY",-0.1481235
2003,"USA",1.678629
2003,"UZB",-0.723977
2003,"VEN",-0.2675349
2003,"VNM",-0.4265829
2003,"YEM",-1.784745
2003,"ZAF",0.1581658
2003,"ZMB",-1.103455
2003,"ZWE",-0.422316
2002,"AGO",-1.985488
2002,"ALB",-0.2495538
2002,"ARE",-0.2597955
2002,"ARG",-0.0291209
2002,"AUS",-0.278447
2002,"AUT",1.789764
2002,"AZE",-0.6683493
2002,"BEL",1.181842
2002,"BGD",-0.840535
2002,"BGR",0.4755104
2002,"BIH",0.4557456
2002,"BLR",1.168989
2002,"BOL",-0.8411118
2002,"BRA",0.4259617
2002,"CAN",0.7698979
2002,"CHE",2.054611
2002,"CHL",-0.1658696
2002,"CHN",0.6637974
2002,"CIV",-0.8533067
2002,"CMR",-1.316945
2002,"COG",-1.738756
2002,"COL",0.1651835
2002,"CRI",0.0061437
2002,"CUB",-0.9122469
2002,"CZE",1.618429
2002,"DEU",2.15217
2002,"DNK",1.318465
2002,"DOM",-0.2666671
2002,"DZA",-0.8228448
2002,"ECU",-1.068898
2002,"EGY",-0.5149165
2002,"ESP",1.049874
2002,"EST",0.8562235
2002,"ETH",-1.58331
2002,"FIN",1.893699
2002,"FRA",1.548802
2002,"GAB",-1.415111
2002,"GBR",1.79361
2002,"GEO",0.0629226
2002,"GHA",-1.301259
2002,"GIN",-1.484637
2002,"GRC",0.2455483
2002,"GTM",-0.2845698
2002,"HKG",1.189432
2002,"HND",-0.5650217
2002,"HRV",0.9625264
2002,"HUN",1.195808
2002,"IDN",0.0184796
2002,"IND",0.2351245
2002,"IRL",1.608511
2002,"IRN",-1.038133
2002,"ISR",1.160488
2002,"ITA",1.448308
2002,"JAM",-0.5053529
2002,"JOR",0.5274272
2002,"JPN",2.637638
2002,"KAZ",-0.3966514
2002,"KEN",-0.4258887
2002,"KGZ",-0.3892029
2002,"KHM",-0.2891947
2002,"KOR",1.458124
2002,"KWT",-0.6987404
2002,"LAO",-0.9734946
2002,"LBN",0.2537558
2002,"LBR",-0.5254213
2002,"LBY",-0.9883612
2002,"LKA",-0.3962263
2002,"LTU",0.4901746
2002,"LVA",0.7188312
2002,"MAR",-0.3698125
2002,"MDA",-0.0531524
2002,"MDG",-1.006385
2002,"MEX",1.090355
2002,"MKD",-0.0705683
2002,"MLI",-0.9136334
2002,"MNG",-0.8701468
2002,"MOZ",-0.7671835
2002,"MRT",-0.9674124
2002,"MUS",-0.2833959
2002,"MWI",-1.49496
2002,"MYS",1.002461
2002,"NGA",-1.36026
2002,"NIC",-0.3663514
2002,"NLD",1.085295
2002,"NOR",0.5190071
2002,"NZL",0.2974044
2002,"OMN",-0.92934
2002,"PAK",-0.6634916
2002,"PAN",-0.2631959
2002,"PER",-0.6107146
2002,"PHL",-0.1175454
2002,"PNG",-1.442031
2002,"POL",1.036515
2002,"PRT",0.7340115
2002,"PRY",-0.8745592
2002,"QAT",-0.8510499
2002,"ROU",0.6409863
2002,"RUS",0.7185984
2002,"SAU",0.1678958
2002,"SDN",-1.431911
2002,"SEN",-0.3079982
2002,"SGP",1.518137
2002,"SLV",-0.0182467
2002,"SVK",1.320793
2002,"SVN",1.471382
2002,"SWE",1.986907
2002,"SYR",-1.044711
2002,"THA",0.5676551
2002,"TJK",-1.02781
2002,"TKM",-1.256021
2002,"TTO",-0.1847033
2002,"TUN",0.1358349
2002,"TUR",0.0974245
2002,"TZA",-1.446079
2002,"UGA",-1.250253
2002,"UKR",0.6470281
2002,"URY",-0.2217333
2002,"USA",1.650712
2002,"UZB",-0.801825
2002,"VEN",-0.0428146
2002,"VNM",-0.4447529
2002,"YEM",-1.341841
2002,"ZAF",0.0527204
2002,"ZMB",-0.8445224
2002,"ZWE",-0.329109
2001,"AGO",-2.039028
2001,"ALB",-0.2638945
2001,"ARE",-0.2678414
2001,"ARG",0.0075085
2001,"AUS",-0.2765144
2001,"AUT",1.727833
2001,"AZE",-0.8230893
2001,"BEL",1.238012
2001,"BGD",-0.6322516
2001,"BGR",0.4684984
2001,"BIH",0.44844
2001,"BLR",1.027207
2001,"BOL",-0.6949871
2001,"BRA",0.5132097
2001,"CAN",0.7448522
2001,"CHE",2.1122
2001,"CHL",-0.0882959
2001,"CHN",0.5522233
2001,"CIV",-0.7510837
2001,"CMR",-1.550928
2001,"COG",-1.451648
2001,"COL",0.2279905
2001,"CRI",-0.1107548
2001,"CUB",-0.9175113
2001,"CZE",1.526237
2001,"DEU",2.092365
2001,"DNK",1.316343
2001,"DOM",-0.9312242
2001,"DZA",-0.9776255
2001,"ECU",-0.955948
2001,"EGY",-0.5657615
2001,"ESP",1.082363
2001,"EST",0.726484
2001,"ETH",-1.244892
2001,"FIN",1.872046
2001,"FRA",1.486465
2001,"GAB",-1.624806
2001,"GBR",1.898157
2001,"GEO",-0.0727987
2001,"GHA",-0.8951859
2001,"GIN",-1.092379
2001,"GRC",0.1548818
2001,"GTM",-0.1724377
2001,"HKG",1.240239
2001,"HND",-0.7909271
2001,"HRV",0.8100874
2001,"HUN",1.059592
2001,"IDN",0.0445649
2001,"IND",0.3008564
2001,"IRL",1.616004
2001,"IRN",-1.102398
2001,"ISR",1.214331
2001,"ITA",1.488084
2001,"JAM",-0.6840268
2001,"JOR",0.5736681
2001,"JPN",2.695532
2001,"KAZ",-0.3264782
2001,"KEN",-0.5033398
2001,"KGZ",-0.178439
2001,"KHM",-0.6512271
2001,"KOR",1.393257
2001,"KWT",-0.760536
2001,"LAO",-0.7502335
2001,"LBN",0.195049
2001,"LBR",-0.4396327
2001,"LBY",-1.182146
2001,"LKA",-0.4313746
2001,"LTU",0.5190288
2001,"LVA",0.5476996
2001,"MAR",-0.4752257
2001,"MDA",-0.0764835
2001,"MDG",-0.9229458
2001,"MEX",1.116367
2001,"MKD",0.0593273
2001,"MLI",-0.6119301
2001,"MNG",-0.7992257
2001,"MOZ",-1.031658
2001,"MRT",-1.219894
2001,"MUS",-0.2557679
2001,"MWI",-1.201779
2001,"MYS",0.9516091
2001,"NGA",-2.13092
2001,"NIC",-0.6378582
2001,"NLD",1.127297
2001,"NOR",0.4590967
2001,"NZL",0.1213129
2001,"OMN",-0.5796869
2001,"PAK",-0.5849697
2001,"PAN",0.467628
2001,"PER",-0.4722503
2001,"PHL",-0.0667033
2001,"PNG",-1.166156
2001,"POL",1.040161
2001,"PRT",0.8152589
2001,"PRY",-0.8578625
2001,"QAT",-0.4925415
2001,"ROU",0.6502178
2001,"RUS",0.5226924
2001,"SAU",0.1033696
2001,"SDN",-1.868603
2001,"SEN",-0.3677384
2001,"SGP",1.439608
2001,"SLV",0.0843264
2001,"SVK",1.303693
2001,"SVN",1.469361
2001,"SWE",1.943394
2001,"SYR",-1.033277
2001,"THA",0.5624245
2001,"TJK",-0.6928113
2001,"TKM",-1.248636
2001,"TTO",0.1828339
2001,"TUN",0.2542627
2001,"TUR",0.1932881
2001,"TZA",-1.369371
2001,"UGA",-1.23639
2001,"UKR",0.6333472
2001,"URY",0.0642599
2001,"USA",1.683101
2001,"UZB",-0.5954341
2001,"VEN",-0.0843247
2001,"VNM",-0.4582135
2001,"YEM",-1.297112
2001,"ZAF",0.0444242
2001,"ZMB",-1.071329
2001,"ZWE",-1.105232
2000,"AGO",-1.563874
2000,"ALB",-0.2210057
2000,"ARE",-0.2636927
2000,"ARG",0.3419097
2000,"AUS",0.1342231
2000,"AUT",1.68916
2000,"AZE",-0.1050486
2000,"BEL",1.570349
2000,"BGD",-1.034183
2000,"BGR",0.4880149
2000,"BIH",0.19964
2000,"BLR",0.5972927
2000,"BOL",-0.7183726
2000,"BRA",0.7278027
2000,"CAN",1.112006
2000,"CHE",2.122608
2000,"CHL",0.240556
2000,"CHN",0.2644497
2000,"CIV",-1.199446
2000,"CMR",-1.862521
2000,"COG",-1.181533
2000,"COL",0.2856009
2000,"CRI",-0.6642701
2000,"CUB",-0.9378189
2000,"CZE",1.552335
2000,"DEU",2.255284
2000,"DNK",1.562455
2000,"DOM",-0.6611835
2000,"DZA",-0.5167987
2000,"ECU",-0.7374694
2000,"EGY",-0.1447703
2000,"ESP",1.176977
2000,"EST",0.3464334
2000,"ETH",-1.130629
2000,"FIN",1.883468
2000,"FRA",1.659204
2000,"GAB",-0.4667746
2000,"GBR",1.960078
2000,"GEO",0.5612648
2000,"GHA",-1.085897
2000,"GIN",-1.39932
2000,"GRC",0.3525865
2000,"GTM",-0.9856976
2000,"HKG",0.5653837
2000,"HND",-1.215537
2000,"HRV",0.6929792
2000,"HUN",1.088223
2000,"IDN",-0.0465448
2000,"IND",0.152905
2000,"IRL",1.572576
2000,"IRN",-0.5993491
2000,"ISR",1.251259
2000,"ITA",1.478863
2000,"JAM",-0.8109319
2000,"JOR",0.4667119
2000,"JPN",2.351931
2000,"KAZ",0.0138728
2000,"KEN",-0.9900593
2000,"KGZ",-0.0600967
2000,"KHM",-1.260977
2000,"KOR",1.091765
2000,"KWT",-0.5987116
2000,"LAO",-1.13154
2000,"LBN",0.0120076
2000,"LBR",-0.9734319
2000,"LBY",-0.6255199
2000,"LKA",-0.6861095
2000,"LTU",0.1436045
2000,"LVA",0.1002294
2000,"MAR",-0.5767608
2000,"MDA",0.1674781
2000,"MDG",-1.395069
2000,"MEX",0.8696574
2000,"MKD",-0.2254181
2000,"MLI",-0.420333
2000,"MNG",-0.8457859
2000,"MOZ",-0.1983163
2000,"MRT",-0.9773484
2000,"MUS",-0.9378695
2000,"MWI",-1.883571
2000,"MYS",0.6140315
2000,"NGA",-1.404279
2000,"NIC",-1.320585
2000,"NLD",1.371083
2000,"NOR",0.8586568
2000,"NZL",0.5878
2000,"OMN",-0.2086793
2000,"PAK",-0.7958224
2000,"PAN",-0.2429665
2000,"PER",-0.2379571
2000,"PHL",-0.1760721
2000,"PNG",-1.368251
2000,"POL",1.031854
2000,"PRT",0.6093155
2000,"PRY",-0.4524849
2000,"QAT",-0.405426
2000,"ROU",0.5784792
2000,"RUS",0.8281748
2000,"SAU",0.2423978
2000,"SDN",-1.390616
2000,"SEN",-1.049566
2000,"SGP",1.397091
2000,"SLV",-0.8439237
2000,"SVK",1.43909
2000,"SVN",1.388388
2000,"SWE",2.038003
2000,"SYR",-1.03894
2000,"THA",0.323835
2000,"TJK",-0.5732491
2000,"TKM",-0.6835086
2000,"TTO",-0.0236306
2000,"TUN",0.0161367
2000,"TUR",0.2123409
2000,"TZA",-1.355702
2000,"UGA",-1.48686
2000,"UKR",0.7344112
2000,"URY",0.3634758
2000,"USA",1.942469
2000,"UZB",-0.4303723
2000,"VEN",0.0836191
2000,"VNM",-0.7155289
2000,"YEM",-1.333943
2000,"ZAF",0.4386384
2000,"ZMB",-0.7933531
2000,"ZWE",-0.5311289
